Nombre_Empresa,Id_Empleo,Ciudad,Categoria,Sueldo,Publicado,Vencimiento,Descripcion,Nombre_cargo,Enlace
Icerlab SRL,714287,"La Paz, Bolivia",Medicina y Salud ,No Declarado ,28 Febrero 2019,30 Marzo 2019,bioquimico o biotecnologosede la paz  oficina nacional las principales funciones del cargo son  gestionar la cartera de clientes actuales y desarrollar la cartera de clientes potenciales cumpliendo con los objetivos comerciales asignados contribuyendo a mantener buenos niveles de posicionamiento y fidelizacion de las marcas representadas  ejecutar y hacer seguimiento a la gestion de procesos comerciales en cumplimiento de la normativa vigente con la finalidad de garantizar el logro de los resultados establecidos por gerencia requisitos  profesionales o egresados en bioquimica o biotecnologia  experiencia en ventas de al menos 1 ano  disponibilidad para viajes al interior del pais los conocimientos tecnicos requeridos para este cargo son  conocer la ley del medicamento  gestionar experiencias en el cliente las competencias asociadas al cargo son  trabajo en equipo  integridad  facilidad de palabra  atencion al detalle las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,BioquÃ­mico(a) o BiotecnÃ³logo(a) - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/714287/BioquÃ­mico(a)-o-BiotecnÃ³logo(a)---La-Paz.html?searchId=1546400657&page=1
Electro Hogar S.R.L.,727432,"Santa Cruz de la Sierra, Bolivia",IngenierÃ­a ,No Declarado ,28 Febrero 2019,30 Marzo 2019,eh tecnologia requieregestor de calidadformacionnivel licenciatura o tecnico superior en electromecanica o ingenieria mecanica conocimientos conocimiento amplio en el area de refrigeracion climatizacion e instalaciones electricas conocimiento en lecturas de planos programa autocad manejo de software conocimiento de calculo de capacidades de equipo conocimiento del idioma ingles tecnico tanto hablado como escrito no excluyenteexperienciaexperiencia minima de 4 anos preferentemente en instalaciones electricas y climatizacionhabilidades capacidad de organizacion y planificacion capacidad de analisis facilidad de comunicacion oral y escrita facilidad en resolucion de problemas orientacion a resultadosinteresados enviar su hoja de vida indicando su pretension salarial por trabajopolisbo,Gestor(a) de Calidad (ClimatizaciÃ³n),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/727432/Gestor(a)-de-Calidad-(ClimatizaciÃ³n).html?searchId=1546400657&page=1
Importante Empresa Agro Industrial,714283,"Santa Cruz de la Sierra, Bolivia","AdministraciÃ³n y Oficina,Legal y AsesorÃ­a ",No Declarado ,28 Febrero 2019,30 Marzo 2019,importante empresa del rubro agro industrial necesita incorporar dentro de su equipo de trabajo en la ciudad de santa cruz de la sierra a una persona para desarrollar funciones como cobrador formacion academicalicenciatura en derecho funciones principales realizar toda la gestion de la cobranza inicio seguimiento e informe semanal de objetivos elaborar una vez por semana su cronograma de visitas a clientes que han entrado al estado de mora informar de manera periodica el estado de los clientes apoyar en la ejecucion de procesos legales en curso realizar conciliaciones de saldos competencias requeridas integridad responsabilidad comunicacion organizacion requerimientos especificos experiencia minima de 2 anos en cargos similares experiencia en cobranzas en el sector micro financiero o en empresas dedicadas al rubro agricola  manejo de excel a nivel intermedio conocimiento basico de manejo de sistema contable conocimiento de zonas rurales licencia de conducir vigente disponibilidad de viajes contar con garantias reales ofrecemos capacitacion permanente estabilidad laboral y un buen ambiente de trabajo remuneracion competitiva de acuerdo con las responsabilidades del cargo y desempeno profesional las personas interesadas deberan enviar curriculum vitae carta de presentacion y pretension salarial a trabajopolisbo,Cobrador(a) - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/714283/Cobrador(a)---Santa-Cruz.html?searchId=1546400657&page=1
Importante Empresa Industrial,727437,"Cochabamba, Bolivia",InformÃ¡tica ,No Declarado ,28 Febrero 2019,30 Marzo 2019,empresa industrial requiere un profesional informatico para el cargo laboral de  responsable de sistemas  conocimientos necesarios  windows sever  msqlserver  sap business   crystal report administracion de redes paginas web  photoshop illustrator  mantenimiento de software y hardwarerequisitos  experiencia en cargos similares dominio del idioma ingles  capacidad de trabajo en equipo y relaciones humanas las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Responsable de Sistemas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/727437/Responsable-de-Sistemas.html?searchId=1546400657&page=1
COLHER SRL,712018,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,De Bs. 6.000 a Bs. 6.999 ,28 Febrero 2019,30 Marzo 2019,empresa de consumo masivo del grupo nudelpa busca para la atencion estrategica del canal moderno  retail para importantes y conocidas marcas internacionales un  ejecutivo comercial  canal moderno funciones maximizar la participacion de las marcas en el retail administrar su cartera de clientes realizar analisis estadistico de las ventas de sus clientes y proponer acciones para el crecimiento y desarrollo de los mismos negociacion de ventas y promociones  ejecucion control y seguimiento de las mismas requisitos tres  anos de experiencia minima y comprobada habiendo trabajado en ventas en supermercados habilidad para la negociacion comunicacion y acostumbrado a trabajar por objetivo de ventas disponibilidad inmediata conocimiento ms office a nivel intermedio movilidad propia  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) Comercial - Canal Moderno,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/712018/Ejecutivo(a)-Comercial---Canal-Moderno.html?searchId=1546400657&page=1
TIGO,725621,"La Paz, Bolivia",Marketing y Ventas ,No Declarado ,27 Febrero 2019,29 Marzo 2019,b2b sales executive  largebase la pazque te pedimos titulado en carreras de administracion de empresas ing comercial yo ramas afines se valorara experiencia en cargos referentes a atencion al cliente corporativo solidos conocimientos sobre tecnicas de ventas disponibilidad inmediatacompetencias para el cargo orientacion a resultados vocacion de servicio actitud positiva y dinamica adaptabilidad  flexibilidad comunicacion eficaz trabajo en equipohabilidades manejo avanzado de microsoft office capacidad de comunicacion verbal y escrita estrategia de negociacionte ofrecemos ser parte de una de las companias lider en telecomunicaciones estabilidad laboral desarrollo profesional capacitacion constante ingresos de acuerdo al mercado laboral beneficios e incentivos adicionales de acuerdo al cumplimiento de tus objetivossi cumples con el perfil y tienes disponibilidad inmediata carga tu postulacion en el siguiente linkhttpsmillicomuniversitycsodcomatscareersitejobdetailsaspxsite1cmillicomuniversityid4215,B2B Sales Executive - Large - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/725621/B2B-Sales-Executive---Large---La-Paz.html?searchId=1546400657&page=1
PRACTIPLAS ENVASES DESECHABLES SRL,726766,"La Paz, Bolivia",Contabilidad y EconomÃ­a ,No Declarado ,27 Febrero 2019,29 Marzo 2019,empresa de venta de producto de consumo masivo requiere incorporar a su equipo de trabajo unencargado de almacenrequisitos estudios en administracion contabilidad o ramas afines  conocimiento en manejo de almacenes e inventario administracion de personal garantias reales proactividad y compromisoprincipales funciones recibir e inventariar los materiales y elementos que ingresen al almacen registro de las devoluciones que requieran inventariarse preparar las solicitudes de compras verifica que el material y equipo despachado se ajusta a la solicitud segun orden de despacho lleva el inventario de los bienes materiales e insumos existentes que reposan en el almacen controlar en tarjetas o via sistema la fecha orden de compra entrada salida existencia y especificaciones de los materiales e insumos del almacen custodia los bienes materiales e insumos adquiridos por la institucion en el almacen  verifica las ordenes de compra y ordenes de despacho organiza las jornadas en cuanto a intensidad contenido fecha y metodos a utilizar control de inventarios mensuales mantener el almacen limpio y con una distribucion funcional otras que sean designadasexperienciade 3 a 5 anosofrecemos posibilidad de crecimiento beneficios de ley buen ambiente laborallas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Encargado(a) de AlmacÃ©n,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/726766/Encargado(a)-de-AlmacÃ©n.html?searchId=1546400657&page=1
BM Group,727501,"Santa Cruz de la Sierra, Bolivia","Medicina y Salud,Moda y Belleza,ONG y Org. BenÃ©ficas ",No Declarado ,27 Febrero 2019,29 Marzo 2019,nuestro cliente una importante empresa internacional de servicios busca incorporar un key account manager  objetivo del cargola persona seleccionada sera responsable de mantener relacion con clientes importantes del portafolio implementar campanas de mercadeo analizar metricas de gestion e implementar estrategias para el crecimiento del negocio requisitos titulado en carreras administrativas comerciales yo afines al menos 2 anos de experiencia como kam se valorara positivamente el conocimiento del idioma ingles conocimiento de manejo de office las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Key Account Manager ï¸,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/727501/Key-Account-Manager-ï¸.html?searchId=1546400657&page=1
NestlÃ© Bolivia,727467,"Santa Cruz de la Sierra, Bolivia",Industria Alimentaria ,No Declarado ,27 Febrero 2019,29 Marzo 2019,nestle bolivia sa compania lider nacional en el sector alimenticio se encuentra en la busqueda de talentos como tu para ocupar la posicion de especialista de desarrollo de productos nuevosbase santa cruz objetivos del puestodesarrollar los nuevos productos y renovaciones de los productos actuales de acuerdo a las politicas de la compania y normativa legal de manera de garantizar el cumplimiento de los planes de innovacion y renovacion para las marcas que produce la companiafunciones principales asegurar el desarrollo de nuevos productos locales y de exportacion dentro los planes de innovacion y renovacion asegurando los tiempos de lanzamientoinvestigar nuevas materias primas tecnologias y eficiencias en busca de la optimizacion del costo como parte de la metodologia de mejora continuaaprobar la informacion correspondiente en las especificaciones de rotulado de nuevos productos yo renovados y artes de etiquetas de los mismos  requisitos profesional de la carrera de ingenieria de alimentos ingenieria industrial o ramas afines minimo 3  anos de experiencia en posiciones similares en industrias de consumo masivo conocimiento del marco regulatorio para la elaboracion de productos conocimiento de tecnologia de alimentos conocimiento de produccion de galletas manejo de idioma ingles nivel avanzadointeresados enviar su curriculum vitae actualizado indicando pretension salarial por trabajopolisbo,Especialista de Desarrollo de Productos Nuevos,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/727467/Especialista-de-Desarrollo-de-Productos-Nuevos.html?searchId=1546400657&page=1
Andina Formularios Continuos S.R.L.,726536,"La Paz, Bolivia",AdministraciÃ³n y Oficina ,No Declarado ,27 Febrero 2019,29 Marzo 2019,ejecutivo de ventassede la paz  requisitos tituladoegresado en administracion de empresas ingeniera comercial o marketing experiencia de trabajo 2 anos en area de ventas preferente rubro industria grafica buen manejo de herramientas informaticas microsoft office experiencia en captura seguimiento manejo y fidelizacion de clientes conocimiento de atencion al cliente y gestion de cobranzas competencias personales planificacion y organizacion responsabilidad e integridad proactividad y enfoque en resultados habilidades de comunicacion efectiva y orientacion al cliente trabajo en equipo capacidad de trabajo bajo presion capacidad de negociacion persuasion y empatia ofrecemos estabilidad laboral salario minimo  comision sobre ventas trabajo dinamico con desafios las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae con carta de presentacion indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas - La Paz (Achocalla),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/726536/Ejecutivo(a)-de-Ventas---La-Paz-(Achocalla).html?searchId=1546400657&page=1
